,customer_id,1,2,3,4,5,6,7,8,9,10,11,12,output
1037,5524563,0,0,1,0,0,0,0,0,0,0,0,0,0
1841,9340571,0,0,0,0,0,0,0,0,0,0,0,0,0
978,5274179,2,4,10,0,24,0,10,0,0,0,0,0,0
985,5300724,0,0,45,12,0,3,0,0,46,0,0,0,3
1415,7357966,0,0,0,0,0,0,1,0,0,0,0,0,0
595,3602471,0,0,0,0,0,0,0,1,1,5,3,0,6
50,1199420,0,7,6,0,1,18,0,4,11,9,1,3,4
1699,8652871,0,0,0,0,0,0,0,0,0,0,0,0,0
1226,6413567,0,15,0,0,0,0,0,0,0,0,0,0,0
1450,7489207,0,0,0,0,0,0,0,0,0,0,0,0,0
406,2719917,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,5821932,27,27,5,2,5,0,1,0,0,0,12,14,102
1014,5445652,0,10,0,0,0,0,0,0,3,0,0,0,0
1765,8980023,0,0,0,0,0,0,1,0,1,0,0,0,2
1784,9057704,0,0,0,0,0,0,20,16,0,4,1,0,0
1746,8890302,0,0,0,0,0,0,6,0,0,0,0,0,0
583,3542181,8,0,0,19,7,31,4,6,35,16,1,5,0
676,3990426,11,0,0,0,0,0,0,0,0,0,0,0,0
208,1919041,20,10,0,2,0,2,7,2,8,0,0,1,2
705,4108862,0,30,4,5,0,0,0,1,0,15,3,6,137
1629,8345975,0,0,0,0,0,0,0,0,0,0,0,0,0
1935,9746004,7,1,2,2,6,13,17,6,2,39,15,24,60
752,4315715,0,0,0,0,0,0,0,0,0,0,0,0,0
1025,5474255,0,1,8,1,2,0,3,0,65,14,5,5,4
1836,9324768,0,0,0,0,0,0,0,0,9,45,4,16,76
78,1318863,121,142,299,266,72,324,200,119,195,331,337,174,473
1410,7322972,6,0,0,11,14,0,0,3,0,0,114,47,15
968,5233127,1,0,2,0,0,0,0,0,0,0,0,0,0
259,2154331,0,0,0,0,0,0,0,0,0,0,0,0,0
103,1435072,156,70,3,0,0,0,0,0,0,0,0,0,0
538,3345922,16,0,0,2,0,0,1,0,0,0,0,0,0
737,4258203,0,0,0,0,0,0,0,0,0,0,0,0,0
1099,5816837,0,0,0,0,0,0,0,0,0,0,0,0,0
85,1342180,174,155,150,147,90,160,239,123,119,44,94,177,620
1867,9471023,2,0,0,0,0,0,0,0,0,0,0,0,0
741,4275069,119,127,87,63,86,146,121,33,26,20,41,6,92
1614,8252782,0,9,0,1,15,50,22,11,12,69,4,0,0
1581,8102985,5,0,2,37,45,118,18,50,178,56,20,118,99
1673,8533437,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,9986806,3,0,0,0,11,0,4,4,17,0,0,0,1
199,1851285,46,17,55,27,61,23,68,34,67,39,36,59,38
1901,9605029,0,0,0,0,0,1,0,0,0,0,0,0,0
1355,7054392,0,0,0,0,0,0,0,0,0,0,0,0,0
985,5300724,0,0,46,0,0,0,0,0,3,7,0,0,9
829,4628788,0,0,0,0,0,14,33,33,0,3,18,1,30
1076,5695488,11,66,1,35,6,1,6,0,2,2,0,2,34
1667,8505387,0,0,0,0,0,0,0,0,0,0,0,0,0
1810,9154558,19,104,79,10,0,7,23,21,41,5,0,0,0
731,4232782,0,0,0,0,0,0,0,0,0,0,0,0,0
1262,6595913,102,45,28,30,13,17,25,20,10,33,30,16,28
1433,7428947,0,0,0,0,0,0,0,0,0,0,0,0,0
1700,8653216,11,56,9,1,1,17,12,1,4,10,8,1,20
1270,6633357,1,0,0,0,0,0,0,0,0,0,0,0,144
667,3957740,0,0,0,0,35,0,0,33,6,45,0,0,18
231,2015656,0,0,0,0,1,8,0,0,0,0,1,0,0
1604,8221569,0,0,0,0,0,0,0,0,0,4,7,21,12
562,3445150,0,0,0,0,0,0,0,0,0,0,0,0,38
647,3869372,0,0,0,0,0,0,0,0,0,0,0,0,0
231,2015656,0,0,0,1,8,0,0,0,0,1,0,0,0
1555,7944948,0,0,3,10,0,2,0,0,0,0,0,0,0
940,5132823,0,0,152,79,136,35,74,143,48,63,23,9,53
1417,7364608,0,0,0,0,0,0,0,0,0,0,0,0,0
1328,6941085,0,0,0,0,25,7,9,0,13,0,8,0,3
306,2344288,5,4,7,23,29,29,73,6,2,2,9,0,0
1943,9789870,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,8423804,253,439,516,818,531,132,299,76,214,89,100,131,181
1428,7410669,0,0,0,0,0,0,0,0,0,0,0,0,0
234,2022495,9,11,2,0,9,0,0,0,0,0,0,0,3
813,4562062,0,0,0,0,4,7,0,0,0,0,0,0,0
1971,9886926,0,0,0,0,0,0,0,0,0,0,0,0,0
1542,7910452,0,0,0,0,0,0,0,0,0,0,0,0,13
862,4762828,0,0,0,0,4,0,1,0,0,0,0,0,0
570,3495905,0,0,0,0,0,0,0,0,0,0,0,0,0
571,3497621,23,43,6,3,0,0,24,17,24,0,0,13,25
1229,6428238,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,5382497,26,0,51,15,37,8,19,46,9,21,16,0,23
1385,7207978,5,11,21,21,4,26,10,16,10,19,22,28,109
411,2738211,0,0,0,0,0,0,0,44,0,0,0,0,0
1965,9852085,0,0,0,0,0,0,0,0,1,0,0,0,0
1904,9609324,27,0,4,1,2,6,75,14,37,25,20,27,28
690,4056522,0,0,0,0,0,0,0,0,4,0,2,0,7
311,2366242,0,0,0,0,0,0,0,0,0,0,0,0,0
436,2840550,0,0,0,0,0,0,0,0,0,0,0,0,0
472,3026586,5,7,2,0,0,0,0,0,20,3,0,1,10
69,1284361,0,0,0,0,0,0,0,0,0,0,1,0,0
614,3721624,6,25,49,11,10,20,27,12,5,31,2,13,29
826,4610461,0,0,0,0,0,0,0,0,0,0,0,0,0
1175,6174112,0,3,6,0,10,35,1,8,14,1,2,0,68
222,1967831,0,0,0,0,0,4,5,0,0,0,0,0,0
1713,8742914,0,0,0,0,0,0,0,69,26,0,0,3,3
423,2784007,0,0,0,1,0,0,0,0,1,0,0,0,0
233,2022232,0,0,0,0,0,0,0,0,1,2,1,9,0
1865,9467115,73,50,6,0,0,0,0,826,1556,673,0,0,0
1545,7923135,0,0,0,0,0,7,2,0,2,1,1,4,6
4,1014759,0,0,4,0,0,4,1,0,0,0,3,5,2
1386,7214115,0,0,0,0,0,0,0,0,0,0,0,0,0
99,1425811,72,16,26,62,126,86,96,81,2,11,21,33,0
842,4684671,0,0,0,0,0,0,0,0,0,0,0,0,0
1322,6918292,0,0,0,0,0,0,0,0,0,0,7,3,0
1048,5564151,0,0,0,0,0,0,0,0,0,0,0,0,0
616,3738908,90,0,41,131,381,266,0,24,33,146,81,33,779
1158,6129479,0,0,0,0,0,0,0,0,0,0,0,0,0
332,2432043,6,17,0,4,5,15,26,3,0,9,20,6,59
80,1324388,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,5784266,0,0,11,0,0,0,0,0,0,0,0,0,0
427,2801980,7,20,79,13,11,29,15,1,10,25,7,3,36
518,3245509,0,0,2,0,7,88,19,15,10,28,36,41,20
901,4958645,0,13,0,0,0,0,6,2,1,0,0,8,0
408,2720980,48,9,13,74,359,276,150,114,218,129,441,261,208
786,4448731,9,11,25,25,49,13,9,73,13,30,18,2,42
762,4344139,0,0,1,0,3,5,13,12,9,1,5,4,7
605,3659692,0,0,0,0,0,0,0,0,0,0,0,0,0
1841,9340571,0,0,0,0,0,0,0,0,0,0,0,0,0
587,3555837,10,4,8,0,0,0,0,0,0,0,0,0,0
1693,8644484,0,0,0,0,0,0,0,0,0,0,0,0,5
1006,5414150,0,0,0,0,0,0,0,0,0,0,8,0,19
824,4604981,0,3,31,8,14,3,5,6,7,11,12,2,26
1161,6137161,0,0,6,0,0,0,0,6,23,3,0,0,8
1776,9003245,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1014759,0,0,4,1,0,0,0,3,5,0,2,0,0
1320,6908861,0,0,0,0,0,0,0,0,0,0,0,0,0
777,4405134,4,0,0,14,0,0,0,0,1,0,6,1,7
338,2448767,0,0,0,0,0,0,0,0,0,0,0,0,0
138,1618902,43,345,246,165,493,689,873,435,789,243,224,352,1377
866,4775346,0,0,0,0,0,0,0,0,0,0,0,0,0
103,1435072,0,0,0,0,0,0,0,0,0,0,0,0,0
1198,6305598,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,5868665,0,0,12,9,0,0,0,0,0,0,0,0,0
1255,6545033,0,0,0,0,0,0,0,0,0,0,0,0,0
1544,7920219,0,5,0,18,17,6,29,6,0,2,10,15,45
925,5072121,0,0,0,0,0,0,0,0,0,0,0,0,0
1672,8528382,0,0,0,0,0,20,17,0,0,0,0,0,0
1774,8999993,1,0,0,0,0,0,0,0,0,0,0,1,0
661,3923649,7,21,1,5,3,6,10,14,18,14,12,2,2
747,4298883,0,0,0,0,0,0,0,0,0,0,0,0,0
1958,9837195,0,0,0,0,0,4,0,0,0,0,0,0,0
257,2152599,0,0,0,0,0,0,0,0,0,0,0,0,0
205,1905713,9,13,0,6,29,3,0,1,36,2,4,0,35
717,4185986,0,0,0,0,0,0,0,0,0,1,4,15,5
381,2622690,0,0,0,0,0,0,0,0,0,0,0,0,0
671,3972346,0,0,0,0,0,0,0,0,0,0,0,0,0
1375,7156008,0,0,0,0,0,0,0,0,0,0,0,0,0
1938,9763081,7,16,38,42,19,14,13,26,5,3,9,16,39
718,4186957,75,55,53,43,132,54,124,187,150,34,44,57,343
1597,8182341,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,5809109,70,12,7,10,264,66,58,32,107,183,76,118,183
1921,9679391,34,46,129,107,44,58,19,41,14,8,11,46,20
1971,9886926,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,9996357,0,0,2,0,0,1,0,0,0,0,0,0,0
1762,8967546,4,0,12,29,207,28,3,9,0,70,17,31,129
1884,9538944,3,7,10,2,3,5,5,2,1,6,21,54,69
970,5240411,23,43,2,24,6,0,0,7,0,1,8,3,3
776,4402298,0,0,0,25,1,1,36,5,0,1,15,5,23
775,4400907,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,5471240,0,0,0,0,0,0,0,0,0,0,0,0,0
1119,5884605,2,9,15,2,1,31,14,0,1,5,0,0,6
466,2973978,0,0,0,0,0,0,9,0,3,0,0,9,8
995,5375491,0,0,0,0,0,0,0,0,0,0,0,0,0
1732,8829971,9,4,5,36,23,4,11,13,16,12,10,2,28
768,4376952,1,0,0,0,0,0,0,0,0,0,0,0,0
1288,6752515,12,0,0,0,0,6,33,5,7,0,13,6,30
1430,7418990,2,2,0,0,0,5,5,0,1,0,1,3,5
1194,6280064,0,0,0,11,15,160,0,0,13,47,23,1,0
955,5182947,0,3,0,0,0,0,0,0,0,0,0,0,0
782,4435056,20,0,0,9,0,0,0,0,0,0,0,0,0
755,4322206,0,3,3,2,9,12,2,3,0,0,0,0,0
572,3498179,0,0,0,0,0,0,0,0,0,12,25,70,90
167,1719221,0,0,0,0,0,22,0,0,0,2,0,0,0
679,3999474,0,0,0,0,0,0,0,0,0,0,0,0,4
767,4369478,0,0,0,0,0,0,0,0,0,0,4,0,0
1545,7923135,0,0,0,7,2,0,2,1,1,4,0,1,6
492,3147118,0,0,0,0,0,0,0,0,0,5,0,0,0
1230,6429695,2,12,25,2,0,0,0,13,20,1,7,0,4
608,3669288,0,0,0,0,0,0,0,0,0,0,0,0,0
767,4369478,0,0,4,0,0,0,0,0,0,0,0,0,0
1323,6924158,0,0,0,0,0,0,0,0,0,0,0,0,0
1443,7461325,2,1,0,0,0,0,0,0,0,0,0,0,0
1142,6060799,0,0,0,0,0,0,0,0,0,0,0,0,0
414,2748415,0,0,0,0,0,0,0,0,0,0,0,0,0
317,2371800,0,0,0,0,0,0,0,0,0,0,0,0,0
1842,9341302,55,33,48,20,39,85,132,32,73,111,116,120,102
745,4291932,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,9310804,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,7367558,0,0,0,7,0,12,3,17,6,26,0,0,20
677,3991040,0,0,0,116,0,10,86,0,39,79,18,4,22
585,3551916,0,0,12,9,1,0,0,0,0,0,10,8,0
1883,9537698,0,0,0,0,0,0,0,0,0,6,1,15,0
221,1965743,0,0,0,0,0,0,0,0,0,0,0,0,0
1188,6256978,0,0,0,0,0,14,0,0,0,0,0,0,0
860,4756752,18,15,14,12,38,16,94,14,35,56,24,16,32
8,1030134,0,0,7,4,6,0,3,5,3,0,8,2,5
1411,7329657,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,7161198,0,0,0,0,0,0,0,0,0,0,0,0,6
1215,6362097,0,0,0,0,0,0,0,0,0,0,0,0,0
685,4012847,1,4,0,1,0,0,0,0,0,0,0,2,9
332,2432043,20,6,23,7,29,2,0,0,0,0,15,15,17
277,2247792,0,0,0,0,0,0,0,0,0,0,0,0,0
1824,9221445,0,7,6,29,117,1,0,0,0,0,0,0,3
854,4743766,0,0,0,0,0,0,0,0,0,0,0,0,0
1495,7718439,0,0,0,0,0,0,0,0,0,0,0,0,1
460,2943393,0,0,0,0,0,6,0,0,0,0,0,0,28
1226,6413567,0,0,0,0,0,0,0,0,0,0,0,0,0
1364,7117899,21,0,7,5,3,3,4,1,12,3,0,5,3
641,3836700,0,0,0,0,0,0,0,0,7,7,0,6,0
632,3790380,0,0,0,0,0,0,0,0,0,0,0,0,0
1159,6132736,0,0,0,0,0,0,0,0,0,0,0,0,0
370,2578464,0,260,164,102,20,56,132,95,77,71,100,241,194
1650,8423804,235,253,439,516,818,531,132,299,76,214,89,100,230
151,1654792,0,0,0,0,0,0,0,0,0,0,0,0,0
347,2513224,154,112,42,10,63,74,152,3,102,57,53,123,198
498,3162626,11,13,13,2,9,20,0,7,40,23,41,60,76
1772,8995696,0,0,0,0,0,0,0,0,0,24,52,0,49
1657,8452328,10,0,0,3,0,0,24,8,3,1,8,51,33
1495,7718439,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,7448210,0,0,1,0,0,0,0,0,0,0,0,0,1
1299,6797234,0,0,0,0,0,0,0,0,0,0,0,0,0
1564,7992634,0,0,0,0,0,0,0,0,0,0,0,0,0
1637,8386489,0,0,0,0,0,0,0,0,0,0,0,0,0
984,5297526,0,0,0,0,0,0,6,0,0,0,0,0,0
1107,5846474,6,0,0,23,0,0,0,0,0,0,0,0,0
411,2738211,0,0,0,0,0,0,0,0,0,0,0,0,44
205,1905713,0,9,13,0,6,29,3,0,1,36,2,4,20
859,4756446,30,36,106,86,136,88,26,62,104,346,79,45,273
1791,9074929,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,9958741,0,0,0,0,0,0,0,0,0,0,1,0,0
897,4943152,5,2,6,12,62,0,7,0,0,0,8,1,4
1911,9621397,0,0,0,0,0,0,0,0,0,0,0,0,0
988,5311361,0,0,0,0,0,0,0,0,0,0,0,0,32
1932,9737931,13,2,0,26,10,11,8,11,5,8,21,43,19
16,1062517,0,0,0,0,0,0,0,0,0,0,0,0,0
1355,7054392,0,0,0,0,0,0,0,0,0,0,0,0,0
640,3835552,0,3,4,6,2,0,1,0,0,0,0,0,61
531,3292249,0,0,0,0,10,0,0,0,0,0,0,0,0
1079,5729410,0,0,0,0,0,0,0,0,0,0,0,0,0
1707,8703979,0,0,0,2,0,0,0,0,0,0,0,0,0
218,1961565,0,0,0,1,25,2,10,22,0,9,6,28,52
1320,6908861,0,0,0,0,0,0,0,0,0,0,0,0,0
628,3785281,13,9,48,71,13,66,21,20,6,13,4,1,32
980,5284470,0,0,0,0,0,0,0,0,0,0,0,0,0
1451,7493978,0,0,0,0,0,0,0,0,0,0,0,0,0
1791,9074929,0,0,0,0,0,0,0,0,0,0,0,0,0
73,1294802,4,9,7,4,3,9,23,1,5,19,6,11,0
826,4610461,0,0,0,0,0,0,0,0,0,0,0,0,12
627,3784312,0,0,8,0,0,0,33,70,1,3,3,14,6
139,1622087,0,0,0,0,0,0,0,0,0,0,0,0,2
1950,9811305,223,443,310,33,67,65,81,73,93,31,34,113,101
1541,7906312,0,0,0,0,0,0,11,0,0,0,0,0,6
924,5069253,1,14,1,4,106,12,22,2,3,45,25,8,83
1719,8779054,0,0,0,1,0,0,0,0,0,0,0,0,0
1960,9838164,20,0,11,31,19,0,0,0,0,0,0,0,0
1395,7260199,0,0,0,0,0,0,0,0,0,0,0,0,0
688,4043633,0,0,0,0,0,0,0,0,0,0,0,0,0
462,2949579,176,85,5,0,0,0,0,0,0,0,0,0,0
356,2547235,0,1,0,0,0,0,0,0,0,0,8,0,0
226,1986443,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,7394940,0,1,4,0,0,0,17,3,3,1,3,0,32
1758,8960262,43,16,29,18,34,0,50,26,8,19,21,20,60
910,5021326,26,89,20,19,11,15,206,78,135,123,19,40,30
394,2684319,72,103,109,69,47,43,29,13,36,55,48,30,197
887,4893594,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,5380606,0,7,27,124,0,18,50,9,3,28,0,15,5
1577,8060467,0,0,1,0,4,0,0,0,0,0,0,10,16
133,1592924,30,6,37,13,13,44,11,49,42,3,0,0,0
1451,7493978,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,5863327,0,0,0,0,0,0,0,0,0,0,0,0,0
792,4462401,0,0,0,0,0,0,0,0,0,3,0,7,22
2,1006880,4,8,6,8,0,0,4,27,80,35,6,26,18
129,1566871,33,14,29,6,1,23,17,0,7,23,1,16,2
510,3225574,0,0,0,0,0,0,0,0,0,0,0,0,11
1727,8818753,0,0,0,4,0,0,0,0,0,0,0,0,0
1242,6489898,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,6429695,2,2,12,25,2,0,0,0,13,20,1,7,1
1194,6280064,11,15,160,0,0,13,47,23,1,0,0,0,11
1035,5511869,1,2,2,0,5,2,1,19,19,0,0,0,2
1791,9074929,0,0,0,0,0,0,0,0,0,0,0,0,0
1806,9134941,14,0,9,158,199,156,13,36,137,87,43,204,43
483,3106771,10,0,1,0,0,1,0,4,0,0,0,0,0
178,1767116,0,0,17,0,0,0,0,0,0,0,0,0,0
1828,9260124,9,1,0,3,54,19,0,0,0,0,0,0,18
342,2468543,0,0,0,0,3,0,4,16,0,0,12,8,14
342,2468543,3,0,4,16,0,0,12,8,8,2,4,2,6
784,4443742,0,5,38,17,61,63,41,72,47,97,29,79,164
1585,8126488,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,5458559,0,0,0,0,0,0,0,0,0,0,0,0,0
970,5240411,12,27,5,2,31,14,23,43,2,24,6,0,7
1295,6779173,0,13,0,0,0,19,30,0,0,12,0,1,0
269,2190102,0,0,0,5,5,56,4,25,25,11,19,9,45
683,4008516,50,41,122,34,28,40,5,28,14,20,18,26,46
1702,8659997,1,6,1,0,2,2,0,2,0,16,5,19,7
1023,5471240,0,0,0,0,0,0,0,0,0,0,0,6,0
1491,7691366,0,0,12,13,3,9,30,5,0,0,5,7,21
1435,7432149,24,17,0,0,0,0,0,0,0,0,0,0,0
1921,9679391,46,129,107,44,58,19,41,14,8,11,46,5,22
1905,9613060,3,8,0,0,1,0,0,0,0,0,0,0,0
1116,5881290,0,2,0,1,0,0,0,0,0,0,0,0,0
1428,7410669,0,0,0,0,0,0,0,0,0,0,0,0,0
1917,9653695,0,13,0,3,1,5,0,0,0,0,3,0,0
1463,7536495,0,0,0,0,0,0,0,0,0,0,0,0,17
585,3551916,0,0,10,8,0,0,0,0,0,6,17,18,22
1608,8229843,1,1,0,0,0,0,0,0,0,0,0,0,0
1627,8335560,8,2,14,0,0,69,8,3,1,8,0,0,12
1167,6161283,0,6,0,0,0,0,0,40,22,0,10,18,24
315,2369619,0,0,0,0,0,0,0,0,0,0,7,4,61
1362,7098099,0,0,0,0,0,0,0,0,0,0,0,0,0
1941,9781221,0,0,0,0,0,0,0,0,0,0,0,0,0
285,2259663,0,0,0,0,0,0,0,0,0,0,0,0,0
360,2552668,0,0,0,2,9,5,1,2,0,11,2,6,2
1785,9060305,159,159,21,27,23,12,9,36,10,3,7,11,8
356,2547235,0,0,0,0,0,0,0,0,0,2,2,0,1
517,3243370,4,11,3,3,9,0,0,0,5,0,0,0,0
89,1354523,0,0,0,0,4,0,0,0,0,0,0,2,8
1751,8916281,0,6,7,28,11,21,22,6,37,9,14,2,19
509,3224600,21,1,0,0,0,0,20,12,12,4,4,0,23
966,5228277,0,0,0,0,0,0,0,0,0,0,0,0,0
535,3318085,0,0,0,0,0,0,0,0,0,0,5,5,0
177,1766202,0,0,0,0,0,0,18,3,0,0,0,0,0
1643,8396761,0,1,0,3,5,0,6,1,1,3,16,18,37
1103,5836005,7,15,7,0,1,8,5,7,15,0,0,0,0
334,2438792,0,0,7,9,3,0,0,0,4,2,0,1,6
688,4043633,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,5430751,0,6,0,0,0,0,0,0,0,0,0,0,0
914,5030031,0,0,0,0,0,0,0,0,0,0,0,0,2
554,3413203,0,0,0,0,0,0,0,16,0,0,0,0,0
431,2812713,3,76,40,0,157,0,62,110,17,26,8,16,74
397,2688571,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1191925,0,0,0,0,0,0,0,0,0,0,0,0,0
1685,8603225,0,0,0,0,0,0,0,0,0,0,0,0,0
1921,9679391,17,44,34,40,72,34,46,129,107,44,58,19,63
1727,8818753,0,4,0,0,0,0,0,0,0,0,0,0,11
1419,7365919,0,0,0,0,0,0,0,0,0,0,0,0,0
1072,5676343,0,0,0,0,0,0,0,0,0,0,0,0,0
352,2526252,1,1,0,0,0,0,0,0,0,1,0,0,0
669,3959081,0,2,0,0,21,1,16,0,0,0,0,0,11
1528,7845012,8,0,1,14,0,0,4,1,0,0,2,0,13
1681,8590057,0,0,0,0,0,0,0,0,0,0,0,0,0
801,4492388,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,5471240,0,0,0,0,0,0,0,0,6,0,0,0,0
1164,6143638,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,8585805,0,0,0,0,0,1,0,0,0,5,0,30,21
878,4859559,43,43,10,10,36,4,29,55,40,14,13,24,10
157,1685029,0,0,0,0,0,0,0,0,0,0,0,0,0
743,4277355,0,0,0,0,0,0,0,0,0,0,0,0,0
547,3388030,0,0,0,0,0,1,0,0,0,0,0,0,0
1312,6866175,67,118,58,101,8,31,78,99,117,85,114,0,9
773,4395712,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,7753033,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,9675267,0,0,0,0,11,2,1,1,1,2,0,0,0
670,3966694,0,4,0,15,1,3,10,0,1,0,1,0,9
854,4743766,0,0,0,0,0,0,0,0,0,0,0,0,0
260,2161805,6,0,0,2,8,0,0,1,1,0,2,1,8
541,3355958,0,0,1,0,1,1,1,0,0,0,0,2,0
883,4879419,0,3,0,3,2,0,0,0,0,0,4,1,1
324,2383889,0,0,0,5,3,0,0,1,2,1,0,0,8
158,1686952,0,0,0,0,0,0,0,0,2,0,0,0,0
1867,9471023,0,0,0,2,0,0,0,0,0,0,0,0,0
254,2141345,0,0,2,3,10,2,0,0,0,0,0,0,0
783,4438764,0,0,10,10,6,11,22,30,13,19,1,7,11
360,2552668,3,1,10,5,0,0,0,2,9,5,1,2,13
32,1117160,0,0,0,0,0,0,0,0,0,0,0,0,0
356,2547235,0,0,2,2,0,1,0,0,0,0,0,0,8
1615,8255953,85,4,35,45,9,2,29,27,0,12,4,6,129
1987,9958741,0,0,0,0,0,0,0,1,0,0,0,0,10
1763,8972999,14,57,54,1,26,37,7,2,18,8,13,9,44
1496,7720116,0,0,0,2,8,5,7,1,0,0,0,16,10
1288,6752515,0,0,6,33,5,7,0,13,6,7,10,13,31
175,1753248,876,226,434,1236,208,126,655,93,144,189,27,129,807
1324,6930405,0,4,0,0,1,0,0,0,0,0,0,0,0
247,2104708,13,5,4,0,25,1,0,5,11,0,5,0,4
1349,7038742,10,15,0,8,2,16,1,15,2,0,3,0,2
1756,8941600,29,8,8,7,113,227,102,50,38,126,75,26,143
624,3771083,29,9,7,26,7,6,0,46,4,2,38,19,25
1524,7834605,2,0,10,0,2,0,8,29,18,0,13,17,30
1517,7802758,0,0,0,0,19,5,61,44,0,0,0,3,26
697,4070196,0,0,0,0,0,0,0,0,0,0,0,0,0
588,3561512,2,7,4,0,0,23,21,0,0,0,0,0,0
1973,9899192,0,0,0,0,0,0,0,0,0,0,0,0,0
218,1961565,0,0,0,0,1,25,2,10,22,0,9,6,58
649,3884227,4,0,6,5,18,8,0,0,4,17,30,10,98
1594,8165917,0,0,0,0,0,0,0,0,0,6,0,0,0
884,4884570,0,0,0,0,0,0,0,0,0,0,0,0,0
1397,7271671,44,37,109,62,33,56,239,83,12,45,127,62,24
1789,9069454,0,0,16,0,0,0,0,0,0,0,0,1,0
1452,7503368,12,5,9,12,0,9,0,2,9,8,9,16,1
801,4492388,0,0,0,0,0,0,0,0,0,0,0,0,0
945,5157354,3,5,10,0,0,5,0,3,0,1,0,0,20
877,4850963,1,0,9,16,2,0,15,23,0,0,6,0,0
802,4497536,0,0,0,0,0,0,0,0,0,0,0,0,0
1457,7523364,0,2,0,0,0,7,1,0,1,0,1,5,18
1510,7785882,137,189,15,32,161,25,63,4,327,69,73,81,228
1387,7214419,0,0,0,0,0,0,0,0,0,0,0,0,0
1916,9640227,0,7,0,14,0,0,0,3,1,0,0,0,0
1376,7161198,0,0,0,0,0,0,0,0,0,0,0,0,0
904,4994262,0,2,17,0,0,0,0,0,0,1,0,0,5
1676,8578628,0,0,1,0,0,0,1,0,1,4,0,0,13
723,4203413,0,0,0,0,0,0,0,0,0,0,0,0,1
478,3067158,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,7757742,0,0,0,0,0,0,0,0,0,0,0,0,2
0,1001614,0,0,3,19,0,0,4,8,8,13,11,20,7
1845,9356162,11,0,0,0,0,0,0,0,0,20,0,0,1
833,4641340,11,28,12,5,10,4,1,0,0,4,0,0,1
1046,5550365,0,0,0,0,0,0,0,0,0,0,0,0,0
528,3282419,0,0,0,0,0,0,4,6,25,24,1,2,0
409,2728779,0,6,22,0,1,0,0,2,6,18,14,4,36
868,4784483,7,0,8,15,0,21,10,45,4,4,0,0,26
1277,6667294,0,1,2,0,3,0,0,0,0,0,0,0,1
1789,9069454,0,0,0,0,0,0,0,0,1,0,0,0,0
1237,6455437,2,3,0,0,0,0,0,0,0,0,0,0,0
1731,8827094,0,0,1,51,15,106,2,49,58,62,7,5,37
1139,6014572,0,0,0,0,0,0,0,0,0,0,0,0,0
966,5228277,0,0,0,0,0,6,0,0,0,0,0,0,0
1974,9909788,0,0,0,0,0,16,0,23,8,64,17,55,55
554,3413203,0,0,0,0,0,0,0,0,16,0,0,0,0
615,3727665,0,0,0,0,9,18,6,0,0,21,0,0,3
1993,9976192,2,8,24,19,27,1,0,15,3,35,18,6,2
1261,6593523,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,5771812,59,33,143,265,78,74,45,36,62,116,37,55,38
906,5002177,19,57,0,0,0,0,0,0,0,3,0,0,0
1613,8249490,0,0,0,0,0,0,0,0,0,0,0,0,0
1274,6655870,0,0,0,0,0,0,0,0,0,0,0,0,0
681,4006389,0,0,0,0,0,0,4,0,0,0,0,0,0
757,4328073,0,0,0,0,0,0,0,0,0,0,1,0,0
42,1157004,0,0,0,0,0,0,0,0,0,0,0,0,0
1334,6964217,5,1,11,31,20,0,9,21,20,2,44,2,28
1942,9782315,6,1,2,7,6,11,7,11,8,6,1,18,15
1699,8652871,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1031165,24,26,37,24,25,34,49,209,70,125,93,37,97
397,2688571,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,9845476,4,0,0,0,0,0,3,4,0,0,8,0,6
1863,9443427,0,0,0,14,0,64,6,26,0,6,20,49,25
